List Title,Last Published Date,List Ranking,Prior List Ranking,Ranking Criteria,Ranking Info,Classification,Record Name,Address 1,City,State,Zip,Latitude,Longitude,Year Founded,Employees,Emp Count Source,Emp Count Timeframe,Emp Count Timestamp,Revenue,Revenue Source,Revenue Timeframe,Revenue Last Updated,Business Description
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,8,,Attendance in 2021,427967,Travel and Tourism,Maryland Zoo in Baltimore,1876 Mansion House Drive,Baltimore,Maryland,21217,39.3218526,-76.6462553,1876,178,# employees,2022,4/20/2022,20700000,Revenue,2020,10/5/2021,"The Maryland Zoo in Baltimore is the third oldest zoo in the U.S. and is known for having the largest African penguin colony in North America. See them all at Penguin Coast, while also visiting Polar Bear Watch, African Journey and the Maryland Wilderness habitats. Explore the NEW lion, giraffe and elephant habitats beginning in the Summer of 2019. Come learn about our local, state and international conservation projects while you are here!"
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,8,,Attendance in 2021,427967,Travel and Tourism,Maryland Zoo in Baltimore,1876 Mansion House Drive,Baltimore,Maryland,21217,39.3218526,-76.6462553,1876,178,# employees,2022,4/20/2022,20700000,Revenue,2020,10/5/2021,"The Maryland Zoo in Baltimore is the third oldest zoo in the U.S. and is known for having the largest African penguin colony in North America. See them all at Penguin Coast, while also visiting Polar Bear Watch, African Journey and the Maryland Wilderness habitats. Explore the NEW lion, giraffe and elephant habitats beginning in the Summer of 2019. Come learn about our local, state and international conservation projects while you are here!"
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,9,,Attendance in 2021,300000,Travel and Tourism,Lexington Market Inc.,400 W. Lexington St.,Baltimore,Maryland,21201,39.29142,-76.622557,1782,55,"# Employees, Full Time",2022-Q3,3/24/2022,3300000,Revenue,2020,4/21/2021,"Public market:  commercial multi-tenant venue offering fresh affordable food, entrepreneurship and employment, health and nutrition education"
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,9,,Attendance in 2021,300000,Travel and Tourism,Maryland Science Center,601 Light St.,Baltimore,Maryland,21230,39.281502,-76.612801,1797,150,# employees,2019-Q3,9/26/2019,7985064,Revenue,2018,9/26/2019,"Maryland's leader in informal science education reaching into communities across the State with extensive educational outreach programs.  Our Baltimore-based home at the Inner Harbor welcomes hundreds of thousands of visitors to our exhibit halls, education programs, and state of the art theater experiences.  The Maryland Science Center is a private non-profit organization."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,9,,Attendance in 2021,300000,Travel and Tourism,Maryland Science Center,601 Light St.,Baltimore,Maryland,21230,39.281502,-76.612801,1797,150,# employees,2019-Q3,9/26/2019,7985064,Revenue,2018,9/26/2019,"Maryland's leader in informal science education reaching into communities across the State with extensive educational outreach programs.  Our Baltimore-based home at the Inner Harbor welcomes hundreds of thousands of visitors to our exhibit halls, education programs, and state of the art theater experiences.  The Maryland Science Center is a private non-profit organization."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,9,,Attendance in 2021,300000,Travel and Tourism,Maryland Science Center,601 Light St.,Baltimore,Maryland,21230,39.281502,-76.612801,1797,150,# employees,2019-Q3,9/26/2019,7985064,Revenue,2018,9/26/2019,"Maryland's leader in informal science education reaching into communities across the State with extensive educational outreach programs.  Our Baltimore-based home at the Inner Harbor welcomes hundreds of thousands of visitors to our exhibit halls, education programs, and state of the art theater experiences.  The Maryland Science Center is a private non-profit organization."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,11,,Attendance in 2021,245000,Travel and Tourism,Guinness Open Gate Brewery,5001 Washington Blvd.,Halethorpe,Maryland,21227,39.2240279,-76.6964916,,200,# employees,2020,4/7/2020,,,,,"The Guinness Open Gate Brewery combines over 260 years of Irish brewing experience with American beer creativity. The site features an experimental brewery, taproom, restaurant, brand store, food truck and beer garden along with guided and self-guided tours."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,11,,Attendance in 2021,245000,Travel and Tourism,Guinness Open Gate Brewery,5001 Washington Blvd.,Halethorpe,Maryland,21227,39.2240279,-76.6964916,,200,# employees,2020,4/7/2020,,,,,"The Guinness Open Gate Brewery combines over 260 years of Irish brewing experience with American beer creativity. The site features an experimental brewery, taproom, restaurant, brand store, food truck and beer garden along with guided and self-guided tours."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,11,,Attendance in 2021,245000,Travel and Tourism,Guinness Open Gate Brewery,5001 Washington Blvd.,Halethorpe,Maryland,21227,39.2240279,-76.6964916,,200,# employees,2020,4/7/2020,,,,,"The Guinness Open Gate Brewery combines over 260 years of Irish brewing experience with American beer creativity. The site features an experimental brewery, taproom, restaurant, brand store, food truck and beer garden along with guided and self-guided tours."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,11,,Attendance in 2021,245000,Travel and Tourism,Guinness Open Gate Brewery,5001 Washington Blvd.,Halethorpe,Maryland,21227,39.2240279,-76.6964916,,200,# employees,2020,4/7/2020,,,,,"The Guinness Open Gate Brewery combines over 260 years of Irish brewing experience with American beer creativity. The site features an experimental brewery, taproom, restaurant, brand store, food truck and beer garden along with guided and self-guided tours."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,12,,Attendance in 2021,225000,Travel and Tourism,Fort McHenry National Monument & Historic Shrine,2400 E. Fort Ave.,Baltimore,Maryland,21230,39.2654,-76.583497,1925,35,"# Employees, Full Time",2022-Q3,4/26/2022,,,,,"Fort McHenry NMHS is a unit of the National Park Service. In September of 1814, the United States and the city of Baltimore found itself under attack by the British empire as the War of 1812 heightened. Fort McHenry was one of the city’s last defenses during the Battle of Baltimore (September 13-14, 1814). The valiant defense of the fort inspired Francis Scott Key to pen ‘The Star-Spangled Banner,’ which became the national anthem of the United States in 1931. Fort McHenry’s history spans from the War of 1812 to the Second World War, and is preserved and interpreted throughout the park."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,12,,Attendance in 2021,225000,Travel and Tourism,Fort McHenry National Monument & Historic Shrine,2400 E. Fort Ave.,Baltimore,Maryland,21230,39.2654,-76.583497,1925,35,"# Employees, Full Time",2022-Q3,4/26/2022,,,,,"Fort McHenry NMHS is a unit of the National Park Service. In September of 1814, the United States and the city of Baltimore found itself under attack by the British empire as the War of 1812 heightened. Fort McHenry was one of the city’s last defenses during the Battle of Baltimore (September 13-14, 1814). The valiant defense of the fort inspired Francis Scott Key to pen ‘The Star-Spangled Banner,’ which became the national anthem of the United States in 1931. Fort McHenry’s history spans from the War of 1812 to the Second World War, and is preserved and interpreted throughout the park."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,13,,Attendance in 2021,79000,Travel and Tourism,Historic Ships in Baltimore,1417 Thames St.,Baltimore,Maryland,21231,39.2794286,-76.5960035,1999,7,"# Employees, Full Time",2022-Q3,3/25/2022,900000,Revenue,2021,3/25/2022,"Historic Ships in Baltimore, a program of the Living Classrooms Foundation, is the steward of one of America’s premier ship collections.  The fleet includes the 1854 US Sloop-of-War Constellation, the last all-sail warship built by the US Navy; the USCGC Taney, built in 1936, and the last ship afloat to witness the Japanese attack on Pearl Harbor; the US Submarine Torsk, launched in 1944, which sank the last two enemy combatants of WWII in the Pacific; the Lightship 116 Chesapeake, which entered service in 1930 and marked the entrances to the Chesapeake and Delaware Bays; and the Seven Foot Knoll Lighthouse which marked the entrance to the Patapsco River and Baltimore Harbor starting in 1856.  Each of these very special artifacts is listed on the National Register of Historic Places and has its own unique story to tell."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,14,,Attendance in 2021,70000,Travel and Tourism,Boordy Vineyards,12820 Long Green Pike,Hydes,Maryland,21082,39.473282,-76.485748,1945,30,# employees,2022,4/29/2022,,"Revenue, Companywide",2014,7/29/2015,"Grape growing & wine production, events, wine tasting, private tours & rental of facilities"
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,15,,Attendance in 2021,60612,Travel and Tourism,Walters Art Museum,600 N. Charles St.,Baltimore,Maryland,21201,39.2965173,-76.6164504,1934,108,"# Employees, Full Time",2022-Q3,3/30/2022,13120217,Revenue,2021,2/24/2022,"The Walters Art Museum is a cultural hub in the heart of Baltimore, located in the city’s Mount Vernon neighborhood. The museum’s collection spans more than seven millennia, from 5000 BCE to the 21st century, and encompasses 36,000 objects from around the world. Walking through the museum’s historic buildings, visitors encounter a stunning panorama of thousands of years of art, from romantic 19th-century images of French gardens to mesmerizing Ethiopian icons, richly illuminated Qur’ans and Gospel books, ancient Roman sarcophagi, and serene images of the Buddha. Since its founding, the Walters’ mission has been to bring art and people together to create a place where people of every background can be touched by art. As part of this commitment, admission to the museum and special exhibitions is always free."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,15,,Attendance in 2021,60612,Travel and Tourism,Walters Art Museum,600 N. Charles St.,Baltimore,Maryland,21201,39.2965173,-76.6164504,1934,108,"# Employees, Full Time",2022-Q3,3/30/2022,13120217,Revenue,2021,2/24/2022,"The Walters Art Museum is a cultural hub in the heart of Baltimore, located in the city’s Mount Vernon neighborhood. The museum’s collection spans more than seven millennia, from 5000 BCE to the 21st century, and encompasses 36,000 objects from around the world. Walking through the museum’s historic buildings, visitors encounter a stunning panorama of thousands of years of art, from romantic 19th-century images of French gardens to mesmerizing Ethiopian icons, richly illuminated Qur’ans and Gospel books, ancient Roman sarcophagi, and serene images of the Buddha. Since its founding, the Walters’ mission has been to bring art and people together to create a place where people of every background can be touched by art. As part of this commitment, admission to the museum and special exhibitions is always free."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,15,,Attendance in 2021,60612,Travel and Tourism,Walters Art Museum,600 N. Charles St.,Baltimore,Maryland,21201,39.2965173,-76.6164504,1934,108,"# Employees, Full Time",2022-Q3,3/30/2022,13120217,Revenue,2021,2/24/2022,"The Walters Art Museum is a cultural hub in the heart of Baltimore, located in the city’s Mount Vernon neighborhood. The museum’s collection spans more than seven millennia, from 5000 BCE to the 21st century, and encompasses 36,000 objects from around the world. Walking through the museum’s historic buildings, visitors encounter a stunning panorama of thousands of years of art, from romantic 19th-century images of French gardens to mesmerizing Ethiopian icons, richly illuminated Qur’ans and Gospel books, ancient Roman sarcophagi, and serene images of the Buddha. Since its founding, the Walters’ mission has been to bring art and people together to create a place where people of every background can be touched by art. As part of this commitment, admission to the museum and special exhibitions is always free."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,16,,Attendance in 2021,51582,Travel and Tourism,Port Discovery Children's Museum,35 Market Place,Baltimore,Maryland,21202,39.2889344,-76.606288,1998,28,"# Employees, Full Time",2022-Q3,5/2/2022,5375000,Revenue,2021,5/2/2022,"Port Discovery educates children and inspires life-long curiosity. Through hands-on educational, interactive exhibits and ever-changing programs throughout the year, every experience at Port Discovery is designed to help children and the adults in their lives learn about themselves, build connections, and learn about the community and world around them. The Museum is ranked among the Top 10 Children’s Museums in the United States by Fodor’s Travel, Forbes and Parents Magazine"
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,16,,Attendance in 2021,51582,Travel and Tourism,Port Discovery Children's Museum,35 Market Place,Baltimore,Maryland,21202,39.2889344,-76.606288,1998,28,"# Employees, Full Time",2022-Q3,5/2/2022,5375000,Revenue,2021,5/2/2022,"Port Discovery educates children and inspires life-long curiosity. Through hands-on educational, interactive exhibits and ever-changing programs throughout the year, every experience at Port Discovery is designed to help children and the adults in their lives learn about themselves, build connections, and learn about the community and world around them. The Museum is ranked among the Top 10 Children’s Museums in the United States by Fodor’s Travel, Forbes and Parents Magazine"
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,16,,Attendance in 2021,51582,Travel and Tourism,Port Discovery Children's Museum,35 Market Place,Baltimore,Maryland,21202,39.2889344,-76.606288,1998,28,"# Employees, Full Time",2022-Q3,5/2/2022,5375000,Revenue,2021,5/2/2022,"Port Discovery educates children and inspires life-long curiosity. Through hands-on educational, interactive exhibits and ever-changing programs throughout the year, every experience at Port Discovery is designed to help children and the adults in their lives learn about themselves, build connections, and learn about the community and world around them. The Museum is ranked among the Top 10 Children’s Museums in the United States by Fodor’s Travel, Forbes and Parents Magazine"
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,17,,Attendance in 2021,50617,Travel and Tourism,American Visionary Art Museum,800 Key Highway,Baltimore,Maryland,21230,39.279813,-76.606835,1989,14,"# Employees, Full Time",2022-Q3,5/2/2022,3496710,Revenue,2021,5/2/2022,"AVAM is a Congressionally-designated national museum and education center that champions the role intuition plays in creative invention and innovation of all sort — be it art, science, engineering, humor or philosophy, and especially in compassionate acts of social justice."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,17,,Attendance in 2021,50617,Travel and Tourism,American Visionary Art Museum,800 Key Highway,Baltimore,Maryland,21230,39.279813,-76.606835,1989,14,"# Employees, Full Time",2022-Q3,5/2/2022,3496710,Revenue,2021,5/2/2022,"AVAM is a Congressionally-designated national museum and education center that champions the role intuition plays in creative invention and innovation of all sort — be it art, science, engineering, humor or philosophy, and especially in compassionate acts of social justice."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,18,,Attendance in 2021,39233,Travel and Tourism,Baltimore Museum of Industry,1415 Key Highway,Baltimore,Maryland,21230,39.2739568,-76.6016324,1981,15,"# Employees, Full Time",2022-Q3,4/14/2022,1777108,Revenue,2021,3/1/2022,"The Baltimore Museum of Industry celebrates Maryland’s industrial legacy and shows how innovation fuels ongoing progress. Our exhibitions, educational programs, and collections engage visitors in the stories of the people who built Baltimore and those who shape the region’s future."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,19,,Attendance in 2021,38475,Travel and Tourism,Ladew Topiary Gardens,3535 Jarrettsville Pike,Monkton,Maryland,21111,39.580232,-76.514827,1971,22,"# Employees, Full Time",2022-Q3,3/30/2022,2811946,Revenue,2021,3/30/2022,"Named “One of the Top 5 Gardens in North America” Ladew Gardens features 22 acres of formal Gardens including 100 larger-than-life topiary forms and 15 ""garden rooms"" • historic Manor House with English antiques and equestrian-themed art • Nature Walk • Native Butterfly House • Gift Shop • Café"
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,19,,Attendance in 2021,38475,Travel and Tourism,Ladew Topiary Gardens,3535 Jarrettsville Pike,Monkton,Maryland,21111,39.580232,-76.514827,1971,22,"# Employees, Full Time",2022-Q3,3/30/2022,2811946,Revenue,2021,3/30/2022,"Named “One of the Top 5 Gardens in North America” Ladew Gardens features 22 acres of formal Gardens including 100 larger-than-life topiary forms and 15 ""garden rooms"" • historic Manor House with English antiques and equestrian-themed art • Nature Walk • Native Butterfly House • Gift Shop • Café"
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,20,,Attendance in 2021,38061,Travel and Tourism,Baltimore Museum of Art,10 Art Museum Drive,Baltimore,Maryland,21218,39.325755,-76.61944,1914,167,"# Employees, Full Time",2022-Q3,4/13/2022,16649333,Revenue,2019,10/20/2020,Edgar Allan Poe: A Baltimore Icon; Matisse as Printmaker; Cezanne and American Modernism
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,20,,Attendance in 2021,38061,Travel and Tourism,Baltimore Museum of Art,10 Art Museum Drive,Baltimore,Maryland,21218,39.325755,-76.61944,1914,167,"# Employees, Full Time",2022-Q3,4/13/2022,16649333,Revenue,2019,10/20/2020,Edgar Allan Poe: A Baltimore Icon; Matisse as Printmaker; Cezanne and American Modernism
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,20,,Attendance in 2021,38061,Travel and Tourism,Baltimore Museum of Art,10 Art Museum Drive,Baltimore,Maryland,21218,39.325755,-76.61944,1914,167,"# Employees, Full Time",2022-Q3,4/13/2022,16649333,Revenue,2019,10/20/2020,Edgar Allan Poe: A Baltimore Icon; Matisse as Printmaker; Cezanne and American Modernism
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,21,,Attendance in 2021,38000,Travel and Tourism,Irvine Nature Center,11201 Garrison Forest Road,Owings Mills,Maryland,21117,39.4330615,-76.7627767,1975,20,"# Employees, Full Time",2022-Q3,4/29/2022,2000000,Revenue,2021,4/29/2022,"Located just northwest of Baltimore, nestled in the Greenspring Valley, Irvine Nature Center is a leading environmental education center with 95,000 visitors a year. Our green building, 211 acres of forests, 8 miles of trails, meadows and wetlands offers families and nature-lovers a unique experience. Irvine offers extensive educational programing, with the goal to expose children and adults to the importance of environmental literacy and stewardship. At Irvine, we inspire people to explore, respect and protect nature."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,21,,Attendance in 2021,38000,Travel and Tourism,Irvine Nature Center,11201 Garrison Forest Road,Owings Mills,Maryland,21117,39.4330615,-76.7627767,1975,20,"# Employees, Full Time",2022-Q3,4/29/2022,2000000,Revenue,2021,4/29/2022,"Located just northwest of Baltimore, nestled in the Greenspring Valley, Irvine Nature Center is a leading environmental education center with 95,000 visitors a year. Our green building, 211 acres of forests, 8 miles of trails, meadows and wetlands offers families and nature-lovers a unique experience. Irvine offers extensive educational programing, with the goal to expose children and adults to the importance of environmental literacy and stewardship. At Irvine, we inspire people to explore, respect and protect nature."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,21,,Attendance in 2021,38000,Travel and Tourism,Irvine Nature Center,11201 Garrison Forest Road,Owings Mills,Maryland,21117,39.4330615,-76.7627767,1975,20,"# Employees, Full Time",2022-Q3,4/29/2022,2000000,Revenue,2021,4/29/2022,"Located just northwest of Baltimore, nestled in the Greenspring Valley, Irvine Nature Center is a leading environmental education center with 95,000 visitors a year. Our green building, 211 acres of forests, 8 miles of trails, meadows and wetlands offers families and nature-lovers a unique experience. Irvine offers extensive educational programing, with the goal to expose children and adults to the importance of environmental literacy and stewardship. At Irvine, we inspire people to explore, respect and protect nature."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,21,,Attendance in 2021,38000,Travel and Tourism,Irvine Nature Center,11201 Garrison Forest Road,Owings Mills,Maryland,21117,39.4330615,-76.7627767,1975,20,"# Employees, Full Time",2022-Q3,4/29/2022,2000000,Revenue,2021,4/29/2022,"Located just northwest of Baltimore, nestled in the Greenspring Valley, Irvine Nature Center is a leading environmental education center with 95,000 visitors a year. Our green building, 211 acres of forests, 8 miles of trails, meadows and wetlands offers families and nature-lovers a unique experience. Irvine offers extensive educational programing, with the goal to expose children and adults to the importance of environmental literacy and stewardship. At Irvine, we inspire people to explore, respect and protect nature."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,22,,Attendance in 2021,33634,Travel and Tourism,Hippodrome Theatre at the France-Merrick Performing Arts Center,12 N. Eutaw St.,Baltimore,Maryland,21201,39.28965,-76.620949,2004,16,"# Employees, Full Time",2022,3/2/2022,2077250,Revenue,2021,3/2/2022,"A Performing Arts Center hosting live entertainment and private events, specializing in the presentation of nationally touring Broadway, comedy, and concerts."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,22,,Attendance in 2021,33634,Travel and Tourism,Hippodrome Theatre at the France-Merrick Performing Arts Center,12 N. Eutaw St.,Baltimore,Maryland,21201,39.28965,-76.620949,2004,16,"# Employees, Full Time",2022,3/2/2022,2077250,Revenue,2021,3/2/2022,"A Performing Arts Center hosting live entertainment and private events, specializing in the presentation of nationally touring Broadway, comedy, and concerts."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,22,,Attendance in 2021,33634,Travel and Tourism,Hippodrome Theatre at the France-Merrick Performing Arts Center,12 N. Eutaw St.,Baltimore,Maryland,21201,39.28965,-76.620949,2004,16,"# Employees, Full Time",2022,3/2/2022,2077250,Revenue,2021,3/2/2022,"A Performing Arts Center hosting live entertainment and private events, specializing in the presentation of nationally touring Broadway, comedy, and concerts."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,22,,Attendance in 2021,33634,Travel and Tourism,Hippodrome Theatre at the France-Merrick Performing Arts Center,12 N. Eutaw St.,Baltimore,Maryland,21201,39.28965,-76.620949,2004,16,"# Employees, Full Time",2022,3/2/2022,2077250,Revenue,2021,3/2/2022,"A Performing Arts Center hosting live entertainment and private events, specializing in the presentation of nationally touring Broadway, comedy, and concerts."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,22,,Attendance in 2021,33634,Travel and Tourism,Hippodrome Theatre at the France-Merrick Performing Arts Center,12 N. Eutaw St.,Baltimore,Maryland,21201,39.28965,-76.620949,2004,16,"# Employees, Full Time",2022,3/2/2022,2077250,Revenue,2021,3/2/2022,"A Performing Arts Center hosting live entertainment and private events, specializing in the presentation of nationally touring Broadway, comedy, and concerts."
Largest Tourist Attractions in Greater Baltimore,5/6/2022 0:00,23,,Attendance in 2021,30000,Travel and Tourism,Chesapeake Arts Center,194 Hammonds Lane,Brooklyn Park,Maryland,21225,39.2164046,-76.6185239,2001,7,"# Employees, Full Time",2022-Q3,3/25/2022,1417092.45,Revenue,2021,2/18/2022,"Chesapeake Arts Center, (CAC) is a 58,000 s.f. multi-discipline community art center focused on equitable access to the arts in our surrounding communities.  Our programs include arts education, performance, outreach, MakerSpace, gallery exhibits as well as offering venue space to many community partners in bringing their events to CAC by providing technical assistance in our 752 seat theater and black box theatre."
