List Title,Last Published Date,List Ranking,Prior List Ranking,Ranking Criteria,Ranking Info,Classification,Record Name,Address 1,City,State,Zip,Latitude,Longitude,Year Founded,Employees,Emp Count Source,Emp Count Timeframe,Emp Count Timestamp,Revenue,Revenue Source,Revenue Timeframe,Revenue Last Updated,Business Description
Private Companies,8/19/2022 0:00,6,6,2021 revenue,760878371,Employers and Who's Who,Cordish Companies/Live!,7002 Arundel Mills Circle,Hanover,Maryland,21076,39.157851,-76.727705,1910,15000,# employees,2022-Q2,7/15/2022,760878371,"Revenue, Companywide",2021,8/16/2022,"The four-time AAA Four Diamond rated Live! Casino & Hotel Maryland is one of the largest and most luxurious commercial casinos in the country. Offering guests a range of activities including gaming, entertainment, world-class dining and hotel accommodations, Live! Casino & Hotel is consistently ranked the top tourist attraction in the state. Located between Washington, D.C. and Baltimore, and adjacent to the popular Arundel Mills Mall, the property features one of the area’s biggest entertainment venues, The HALL at Live!, along with Maryland’s #1 Sportsbook with partner FanDuel at Sports & Social Maryland. Other amenities include 200 live action table games, a large Poker Room, approximately 4,000 slot machines, two High Limit Rooms, and the Orchid Gaming & Smoking Patio. The award-winning hotel features 310 luxury guest rooms and The Cordish Art Collection complete with more than 40 pieces of contemporary art from world-renowned artists including Andy Warhol. Multiple dining options and guest services round out the experience at Live! Casino & Hotel Maryland. Live! Casino & Hotel Maryland is owned and operated by a company that is affiliated with The Cordish Companies. More information can be found at LiveCasinoHotel.com."
Private Companies,8/19/2022 0:00,7,10,2021 revenue,516221000,Employers and Who's Who,Brown Advisory,901 S. Bond St.,Baltimore,Maryland,21231,39.2805499,-76.5945061,1993,835,# employees,2022-Q2,8/9/2022,516221000,"Revenue, Companywide",2021,8/16/2022,"Brown Advisory is an independent investment management firm committed to delivering a combination of first-rate investment performance, strategic advice, and the highest level of client service with offices in Austin, Baltimore, Boston, the Carolinas, Delaware, Frankfurt, London, Nashville, New York, San Francisco, Singapore, Southern California, Virginia, and Washington, D.C. The firm’s institutional and private clients are based in 50 states and 44 countries and are served by more than 800 colleagues worldwide, all of whom are equity owners of the firm."
Private Companies,8/19/2022 0:00,7,10,2021 revenue,516221000,Employers and Who's Who,Brown Advisory,901 S. Bond St.,Baltimore,Maryland,21231,39.2805499,-76.5945061,1993,835,# employees,2022-Q2,8/9/2022,516221000,"Revenue, Companywide",2021,8/16/2022,"Brown Advisory is an independent investment management firm committed to delivering a combination of first-rate investment performance, strategic advice, and the highest level of client service with offices in Austin, Baltimore, Boston, the Carolinas, Delaware, Frankfurt, London, Nashville, New York, San Francisco, Singapore, Southern California, Virginia, and Washington, D.C. The firm’s institutional and private clients are based in 50 states and 44 countries and are served by more than 800 colleagues worldwide, all of whom are equity owners of the firm."
Private Companies,8/19/2022 0:00,7,10,2021 revenue,516221000,Employers and Who's Who,Brown Advisory,901 S. Bond St.,Baltimore,Maryland,21231,39.2805499,-76.5945061,1993,835,# employees,2022-Q2,8/9/2022,516221000,"Revenue, Companywide",2021,8/16/2022,"Brown Advisory is an independent investment management firm committed to delivering a combination of first-rate investment performance, strategic advice, and the highest level of client service with offices in Austin, Baltimore, Boston, the Carolinas, Delaware, Frankfurt, London, Nashville, New York, San Francisco, Singapore, Southern California, Virginia, and Washington, D.C. The firm’s institutional and private clients are based in 50 states and 44 countries and are served by more than 800 colleagues worldwide, all of whom are equity owners of the firm."
Private Companies,8/19/2022 0:00,7,10,2021 revenue,516221000,Employers and Who's Who,Brown Advisory,901 S. Bond St.,Baltimore,Maryland,21231,39.2805499,-76.5945061,1993,835,# employees,2022-Q2,8/9/2022,516221000,"Revenue, Companywide",2021,8/16/2022,"Brown Advisory is an independent investment management firm committed to delivering a combination of first-rate investment performance, strategic advice, and the highest level of client service with offices in Austin, Baltimore, Boston, the Carolinas, Delaware, Frankfurt, London, Nashville, New York, San Francisco, Singapore, Southern California, Virginia, and Washington, D.C. The firm’s institutional and private clients are based in 50 states and 44 countries and are served by more than 800 colleagues worldwide, all of whom are equity owners of the firm."
Private Companies,8/19/2022 0:00,8,8,2021 revenue,450870000,Employers and Who's Who,St. John Properties Inc.,2560 Lord Baltimore Drive,Baltimore,Maryland,21244,39.325741,-76.750954,1971,214,# employees,2022-Q4,4/15/2022,450870000,"Revenue, Companywide",2021,4/7/2022,"St. John Properties, Inc., founded in 1971, has developed and owns more than 22 million square feet of office, flex/R&D, retail and warehouse space in Maryland, Colorado, Louisiana, Nevada, Pennsylvania, Texas, Utah, Virginia and Wisconsin. The company was named 2018 National Developer of the Year by NAIOP. St John Properties leads the industry in green building practices with over 95 LEED certified buildings and several more under development."
Private Companies,8/19/2022 0:00,8,8,2021 revenue,450870000,Employers and Who's Who,St. John Properties Inc.,2560 Lord Baltimore Drive,Baltimore,Maryland,21244,39.325741,-76.750954,1971,214,# employees,2022-Q4,4/15/2022,450870000,"Revenue, Companywide",2021,4/7/2022,"St. John Properties, Inc., founded in 1971, has developed and owns more than 22 million square feet of office, flex/R&D, retail and warehouse space in Maryland, Colorado, Louisiana, Nevada, Pennsylvania, Texas, Utah, Virginia and Wisconsin. The company was named 2018 National Developer of the Year by NAIOP. St John Properties leads the industry in green building practices with over 95 LEED certified buildings and several more under development."
Private Companies,8/19/2022 0:00,8,8,2021 revenue,450870000,Employers and Who's Who,St. John Properties Inc.,2560 Lord Baltimore Drive,Baltimore,Maryland,21244,39.325741,-76.750954,1971,214,# employees,2022-Q4,4/15/2022,450870000,"Revenue, Companywide",2021,4/7/2022,"St. John Properties, Inc., founded in 1971, has developed and owns more than 22 million square feet of office, flex/R&D, retail and warehouse space in Maryland, Colorado, Louisiana, Nevada, Pennsylvania, Texas, Utah, Virginia and Wisconsin. The company was named 2018 National Developer of the Year by NAIOP. St John Properties leads the industry in green building practices with over 95 LEED certified buildings and several more under development."
Private Companies,8/19/2022 0:00,8,8,2021 revenue,450870000,Employers and Who's Who,St. John Properties Inc.,2560 Lord Baltimore Drive,Baltimore,Maryland,21244,39.325741,-76.750954,1971,214,# employees,2022-Q4,4/15/2022,450870000,"Revenue, Companywide",2021,4/7/2022,"St. John Properties, Inc., founded in 1971, has developed and owns more than 22 million square feet of office, flex/R&D, retail and warehouse space in Maryland, Colorado, Louisiana, Nevada, Pennsylvania, Texas, Utah, Virginia and Wisconsin. The company was named 2018 National Developer of the Year by NAIOP. St John Properties leads the industry in green building practices with over 95 LEED certified buildings and several more under development."
Private Companies,8/19/2022 0:00,8,8,2021 revenue,450870000,Employers and Who's Who,St. John Properties Inc.,2560 Lord Baltimore Drive,Baltimore,Maryland,21244,39.325741,-76.750954,1971,214,# employees,2022-Q4,4/15/2022,450870000,"Revenue, Companywide",2021,4/7/2022,"St. John Properties, Inc., founded in 1971, has developed and owns more than 22 million square feet of office, flex/R&D, retail and warehouse space in Maryland, Colorado, Louisiana, Nevada, Pennsylvania, Texas, Utah, Virginia and Wisconsin. The company was named 2018 National Developer of the Year by NAIOP. St John Properties leads the industry in green building practices with over 95 LEED certified buildings and several more under development."
Private Companies,8/19/2022 0:00,9,16,2021 revenue,425466160,Employers and Who's Who,Kiddie Academy Educational Child Care,3415 Box Hill Corporate Center Drive,Abingdon,Maryland,21009,0,0,1981,138,# employees,2022-Q4,4/27/2022,425466160,"Revenue, Companywide",2021,7/11/2022,"Kiddie Academy® Educational Child Care has provided high-quality child care for working families for more than 40 years. Founded in Baltimore County in 1981, Kiddie Academy is still family owned to this day and has grown to over 300 locations in 34 states and Washington, D.C.

The company serves families and their children ages 6 weeks to 12 years old, offering full time care, preschool, kindergarten, before- and after-school care and summer camp programs.  Kiddie Academy's proprietary Life Essentials curriculum, supporting programs, methods, activities and techniques help prepare children for school and for life. Kiddie Academy uses the globally recognized Cognia accreditation system, signifying its commitment to quality education and highest standards in child care. Kiddie Academy is experiencing unprecedented growth in a thriving industry."
Private Companies,8/19/2022 0:00,9,16,2021 revenue,425466160,Employers and Who's Who,Kiddie Academy Educational Child Care,3415 Box Hill Corporate Center Drive,Abingdon,Maryland,21009,0,0,1981,138,# employees,2022-Q4,4/27/2022,425466160,"Revenue, Companywide",2021,7/11/2022,"Kiddie Academy® Educational Child Care has provided high-quality child care for working families for more than 40 years. Founded in Baltimore County in 1981, Kiddie Academy is still family owned to this day and has grown to over 300 locations in 34 states and Washington, D.C.

The company serves families and their children ages 6 weeks to 12 years old, offering full time care, preschool, kindergarten, before- and after-school care and summer camp programs.  Kiddie Academy's proprietary Life Essentials curriculum, supporting programs, methods, activities and techniques help prepare children for school and for life. Kiddie Academy uses the globally recognized Cognia accreditation system, signifying its commitment to quality education and highest standards in child care. Kiddie Academy is experiencing unprecedented growth in a thriving industry."
Private Companies,8/19/2022 0:00,10,9,2021 revenue,405216759,Employers and Who's Who,Brightview Senior Living,218 N. Charles St.,Baltimore,Maryland,21201,39.291374,-76.615246,,5190,# employees,2022-Q2,8/3/2022,405216759,"Revenue, Companywide",2021,8/3/2022,"Brightview Senior Living builds, owns, and manages award-winning vibrant senior living communities in eight states along the East Coast: Connecticut, Maryland, Massachusetts, New Jersey, New York, Pennsylvania, Rhode Island, and Virginia. We offer vibrant senior Independent Living, Assisted Living, Enhanced Care, and Wellspring Village®, a specialized neighborhood for people living with Alzheimer's disease and other forms of dementia. Each of our Brightview Senior Living communities focuses on five elements of wellness, which we call SPICE: Spiritual, Physical, Intellectual, Cultural, and Emotional. Our amenities and programs encourage active senior living communities and development in these areas, keeping residents active and healthy."
Private Companies,8/19/2022 0:00,10,9,2021 revenue,405216759,Employers and Who's Who,Brightview Senior Living,218 N. Charles St.,Baltimore,Maryland,21201,39.291374,-76.615246,,5190,# employees,2022-Q2,8/3/2022,405216759,"Revenue, Companywide",2021,8/3/2022,"Brightview Senior Living builds, owns, and manages award-winning vibrant senior living communities in eight states along the East Coast: Connecticut, Maryland, Massachusetts, New Jersey, New York, Pennsylvania, Rhode Island, and Virginia. We offer vibrant senior Independent Living, Assisted Living, Enhanced Care, and Wellspring Village®, a specialized neighborhood for people living with Alzheimer's disease and other forms of dementia. Each of our Brightview Senior Living communities focuses on five elements of wellness, which we call SPICE: Spiritual, Physical, Intellectual, Cultural, and Emotional. Our amenities and programs encourage active senior living communities and development in these areas, keeping residents active and healthy."
Private Companies,8/19/2022 0:00,11,13,2021 revenue,378845915,Employers and Who's Who,Nexion Health Inc.,6937 Warfield Ave.,Sykesville,Maryland,21784,39.37843,-76.96226,,4500,# employees,2022,1/25/2022,378845915,"Revenue, Companywide",2021,6/30/2022,"We own and operate Skilled Nursing and Assisted Living Facilities.  2020 revenues include the acquisition of 13 facilities in Texas (2 in March, 2 in April, and 9 in December). We also added an additional assisted living unit in Louisiana."
Private Companies,8/19/2022 0:00,12,14,2021 revenue,368300000,Employers and Who's Who,KCI Technologies Inc.,936 Ridgebrook Road,Sparks,Maryland,21152,39.52486,-76.652077,1955,1856,# employees,2022-Q4,2/16/2022,368300000,"Revenue, Companywide",2021,8/16/2022,"KCI is a 100-percent employee-owned engineering, consulting and construction firm that offers multi-discipline services to transportation, water, utility and facilities clients throughout the US. Our multi-disciplined service offerings allow us to provide exceptional turnkey expertise to federal, state and local government agencies, as well as institutional and private-sector clients."
Private Companies,8/19/2022 0:00,12,14,2021 revenue,368300000,Employers and Who's Who,KCI Technologies Inc.,936 Ridgebrook Road,Sparks,Maryland,21152,39.52486,-76.652077,1955,1856,# employees,2022-Q4,2/16/2022,368300000,"Revenue, Companywide",2021,8/16/2022,"KCI is a 100-percent employee-owned engineering, consulting and construction firm that offers multi-discipline services to transportation, water, utility and facilities clients throughout the US. Our multi-disciplined service offerings allow us to provide exceptional turnkey expertise to federal, state and local government agencies, as well as institutional and private-sector clients."
Private Companies,8/19/2022 0:00,12,14,2021 revenue,368300000,Employers and Who's Who,KCI Technologies Inc.,936 Ridgebrook Road,Sparks,Maryland,21152,39.52486,-76.652077,1955,1856,# employees,2022-Q4,2/16/2022,368300000,"Revenue, Companywide",2021,8/16/2022,"KCI is a 100-percent employee-owned engineering, consulting and construction firm that offers multi-discipline services to transportation, water, utility and facilities clients throughout the US. Our multi-disciplined service offerings allow us to provide exceptional turnkey expertise to federal, state and local government agencies, as well as institutional and private-sector clients."
Private Companies,8/19/2022 0:00,12,14,2021 revenue,368300000,Employers and Who's Who,KCI Technologies Inc.,936 Ridgebrook Road,Sparks,Maryland,21152,39.52486,-76.652077,1955,1856,# employees,2022-Q4,2/16/2022,368300000,"Revenue, Companywide",2021,8/16/2022,"KCI is a 100-percent employee-owned engineering, consulting and construction firm that offers multi-discipline services to transportation, water, utility and facilities clients throughout the US. Our multi-disciplined service offerings allow us to provide exceptional turnkey expertise to federal, state and local government agencies, as well as institutional and private-sector clients."
Private Companies,8/19/2022 0:00,13,18,2021 revenue,349140531,Employers and Who's Who,Shepherd Electric Supply,7401 Pulaski Highway,Baltimore,Maryland,21237,39.310932,-76.52673,1892,311,# employees,2022-Q2,8/8/2022,349140531,"Revenue, Companywide",2021,8/8/2022,Shepherd Electric Supply is a distributor of electrical and lighting equipment.
Private Companies,8/19/2022 0:00,13,18,2021 revenue,349140531,Employers and Who's Who,Shepherd Electric Supply,7401 Pulaski Highway,Baltimore,Maryland,21237,39.310932,-76.52673,1892,311,# employees,2022-Q2,8/8/2022,349140531,"Revenue, Companywide",2021,8/8/2022,Shepherd Electric Supply is a distributor of electrical and lighting equipment.
Private Companies,8/19/2022 0:00,14,29,2021 revenue,327000000,Employers and Who's Who,Shapiro,1215 E. Fort Ave.,Baltimore,Maryland,21230,39.268918,-76.597726,1915,156,# employees,2022-Q2,7/8/2022,327000000,"Revenue, Companywide",2021,7/8/2022,"Shapiro is proud to be a 106-year-old, Baltimore-based Customhouse broker and freight forwarder."
Private Companies,8/19/2022 0:00,14,29,2021 revenue,327000000,Employers and Who's Who,Shapiro,1215 E. Fort Ave.,Baltimore,Maryland,21230,39.268918,-76.597726,1915,156,# employees,2022-Q2,7/8/2022,327000000,"Revenue, Companywide",2021,7/8/2022,"Shapiro is proud to be a 106-year-old, Baltimore-based Customhouse broker and freight forwarder."
Private Companies,8/19/2022 0:00,15,0,2021 revenue,325000000,Employers and Who's Who,"Johnson, Mirmiran & Thompson Inc.",40 Wight Ave.,Hunt Valley,Maryland,21030,39.489566,-76.651328,1971,1793,# employees,2022,2/15/2022,325000000,"Revenue, Companywide",2021,8/16/2022,"JMT is a 100% employee-owned firm, founded in 1971, that provides a full range of multi-disciplined engineering, architectural, and related services to public agencies and private clients throughout the Baltimore/Washington region and across the United States."
Private Companies,8/19/2022 0:00,16,12,2021 revenue,302000000,Employers and Who's Who,"Harkins Builders, Inc.",10490 Little Patuxent Parkway,Columbia,Maryland,21044,39.2126285,-76.8638983,1965,260,# employees,2022,4/5/2022,302000000,"Revenue, Companywide",2021,4/5/2022,"Founded in 1965, Harkins Builders provides professional preconstruction and construction management services for clients with negotiated construction projects. Harkins offers a diversified portfolio of commercial, government, and multifamily construction expertise."
Private Companies,8/19/2022 0:00,16,12,2021 revenue,302000000,Employers and Who's Who,"Harkins Builders, Inc.",10490 Little Patuxent Parkway,Columbia,Maryland,21044,39.2126285,-76.8638983,1965,260,# employees,2022,4/5/2022,302000000,"Revenue, Companywide",2021,4/5/2022,"Founded in 1965, Harkins Builders provides professional preconstruction and construction management services for clients with negotiated construction projects. Harkins offers a diversified portfolio of commercial, government, and multifamily construction expertise."
Private Companies,8/19/2022 0:00,17,15,2021 revenue,298728000,Employers and Who's Who,Merritt Cos.,2066 Lord Baltimore Drive,Baltimore,Maryland,21244,39.3150209,-76.7538064,,1105,# employees,2022-Q2,6/21/2022,298728000,"Revenue, Companywide",2021,6/21/2022,"The Merritt Companies is a family of businesses that includes Merritt Properties, Merritt Construction Services, and Merritt Clubs."
Private Companies,8/19/2022 0:00,17,15,2021 revenue,298728000,Employers and Who's Who,Merritt Cos.,2066 Lord Baltimore Drive,Baltimore,Maryland,21244,39.3150209,-76.7538064,,1105,# employees,2022-Q2,6/21/2022,298728000,"Revenue, Companywide",2021,6/21/2022,"The Merritt Companies is a family of businesses that includes Merritt Properties, Merritt Construction Services, and Merritt Clubs."
Private Companies,8/19/2022 0:00,18,19,2021 revenue,260055051,Employers and Who's Who,"Rummel, Klepper and Kahl LLP",700 E. Pratt St.,Baltimore,Maryland,21202,39.2868447,-76.6064345,1923,1362,# employees,2022-Q4,2/2/2022,260055051,"Revenue, Companywide",2021,6/29/2022,"RK&K is a more than 1,400-person full-service planning, engineering, environmental, and construction management/inspection firm serving a wide range of clients in the mid-Atlantic, southeast, and south-central United States."
Private Companies,8/19/2022 0:00,19,22,2021 revenue,220929998,Employers and Who's Who,Abacus Corp.,610 Gusryan St.,Baltimore,Maryland,21224,39.2851708,-76.5425913,1944,7200,# employees,2022-Q4,2/3/2022,220929998,"Revenue, Companywide",2021,7/5/2022,"Abacus Corporation provides staffing, security, placement and search as well as building maintenance/janitorial services throughout the country.  Founded in Baltimore in 1944, Abacus remains one of the areas largest privately-owned business."
Private Companies,8/19/2022 0:00,19,22,2021 revenue,220929998,Employers and Who's Who,Abacus Corp.,610 Gusryan St.,Baltimore,Maryland,21224,39.2851708,-76.5425913,1944,7200,# employees,2022-Q4,2/3/2022,220929998,"Revenue, Companywide",2021,7/5/2022,"Abacus Corporation provides staffing, security, placement and search as well as building maintenance/janitorial services throughout the country.  Founded in Baltimore in 1944, Abacus remains one of the areas largest privately-owned business."
Private Companies,8/19/2022 0:00,19,22,2021 revenue,220929998,Employers and Who's Who,Abacus Corp.,610 Gusryan St.,Baltimore,Maryland,21224,39.2851708,-76.5425913,1944,7200,# employees,2022-Q4,2/3/2022,220929998,"Revenue, Companywide",2021,7/5/2022,"Abacus Corporation provides staffing, security, placement and search as well as building maintenance/janitorial services throughout the country.  Founded in Baltimore in 1944, Abacus remains one of the areas largest privately-owned business."
Private Companies,8/19/2022 0:00,19,22,2021 revenue,220929998,Employers and Who's Who,Abacus Corp.,610 Gusryan St.,Baltimore,Maryland,21224,39.2851708,-76.5425913,1944,7200,# employees,2022-Q4,2/3/2022,220929998,"Revenue, Companywide",2021,7/5/2022,"Abacus Corporation provides staffing, security, placement and search as well as building maintenance/janitorial services throughout the country.  Founded in Baltimore in 1944, Abacus remains one of the areas largest privately-owned business."
Private Companies,8/19/2022 0:00,20,30,2021 revenue,189000000,Employers and Who's Who,MOI Inc.,1801 Porter Street,Baltimore,Maryland,21230,39.2679966,-76.5986718,1983,164,# employees,2022-Q4,2/8/2022,189000000,"Revenue, Companywide",2021,7/8/2022,"MOI is a client-centered interior solutions provider that furnishes any space from floor to ceiling to transform environments and enhance company culture. We partner to create intelligent spaces where people want to work, live, and stay. As a 100% employee-owned company, MOI's staff measures our success alongside the success of our clients' projects. This has resulted in 95% of clients recommending MOI as their interior solutions partner. With over 250 subject matter experts across 11 offices and 4 dedicated distribution centers, our teams service clients across the Mid-Atlantic Region and beyond. We partner with you from initial design vision to ordering product, delivery to installation, and move-in to post-occupancy."
